Año,Sector,Código de sector,Entidad,Código de entidad,Apropiación a precios corrientes,Tipo de gasto,Indice_base_2025,Apropiación a precios constantes (2025)
2014,Registraduría,28.0,Registraduría nacional del estado civil,2801,42632000000.0,Inversión,54.49942185128151,78224683036.70186
2014,Registraduría,28.0,Fondo rotatorio de la registraduría,2802,27915000000.0,Funcionamiento,54.49942185128151,51220726847.66214
2014,Registraduría,28.0,Fondo rotatorio de la registraduría,2802,51120000000.0,Inversión,54.49942185128151,93799160180.99548
2014,Registraduría,28.0,Fondo social de vivienda de la registraduría nacional del estado civil,2803,9797000000.0,Funcionamiento,54.49942185128151,17976337486.173958
2014,Fiscalía,29.0,Fiscalía general de la nación,2901,2395703310117.0,Funcionamiento,54.49942185128151,4395832522140.1714
2014,Fiscalía,29.0,Fiscalía general de la nación,2901,118320464624.0,Inversión,54.49942185128151,217104073042.96527
2014,Fiscalía,29.0,Instituto nacional de medicina legal y ciencias forenses,2902,153761280546.0,Funcionamiento,54.49942185128151,282133782933.67053
2014,Fiscalía,29.0,Instituto nacional de medicina legal y ciencias forenses,2902,38284488793.0,Inversión,54.49942185128151,70247513629.54095
2014,Ambiente y desarrollo sostenible,32.0,Ministerio de ambiente y desarrollo sostenible,3201,160009547000.0,Funcionamiento,54.49942185128151,293598613645.17847
2014,Ambiente y desarrollo sostenible,32.0,Ministerio de ambiente y desarrollo sostenible,3201,158321910988.0,Inversión,54.49942185128151,290502000957.05634
2014,Ambiente y desarrollo sostenible,32.0,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,52062566000.0,Funcionamiento,54.49942185128151,95528657426.98843
2014,Ambiente y desarrollo sostenible,32.0,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,20875000000.0,Inversión,54.49942185128151,38303158622.42333
2014,Ambiente y desarrollo sostenible,32.0,Fondo nacional ambiental,3204,27090957000.0,Funcionamiento,54.49942185128151,49708705303.197586
2014,Ambiente y desarrollo sostenible,32.0,Fondo nacional ambiental,3204,126118650000.0,Inversión,54.49942185128151,231412821853.69534
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,2424897000.0,Funcionamiento,54.49942185128151,4449399493.846154
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del quindío (crq),3209,4063113000.0,Funcionamiento,54.49942185128151,7455332298.914027
2014,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,2709767000.0,Funcionamiento,54.49942185128151,4972102286.505782
2014,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,2200000000.0,Inversión,54.49942185128151,4036740070.3871293
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de caldas (corpocaldas),3211,2755963000.0,Funcionamiento,54.49942185128151,5056866488.456511
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,1518715000.0,Funcionamiento,54.49942185128151,2786662589.089995
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,2168000000.0,Inversión,54.49942185128151,3978023851.1814985
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del tolima (cortolima),3214,1558297000.0,Funcionamiento,54.49942185128151,2859290882.48366
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de risaralda (carder),3215,1980472000.0,Funcionamiento,54.49942185128151,3633932127.5816994
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de nariño (corponariño),3216,1895742000.0,Funcionamiento,54.49942185128151,3478462588.41629
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de la frontera nororiental (corponor),3217,2712396000.0,Funcionamiento,54.49942185128151,4976926190.8898945
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de la guajira (corpoguajira),3218,2876255000.0,Funcionamiento,54.49942185128151,5277588095.977879
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del cesar (corpocesar),3219,2136181000.0,Funcionamiento,54.49942185128151,3919639745.5907493
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del cauca (crc),3221,4206182000.0,Funcionamiento,54.49942185128151,7717847010.336853
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del magdalena (corpamag),3222,2755984000.0,Funcionamiento,54.49942185128151,5056905020.975365
2014,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,1788580000.0,Funcionamiento,54.49942185128151,3281832979.587733
2014,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,1769631000.0,Funcionamiento,54.49942185128151,3247063803.408748
2014,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,1515000000.0,Inversión,54.49942185128151,2779846003.0165915
2014,Ambiente y desarrollo sostenible,32.0,"Corporación para el desarrollo sostenible del archipiélago de san andrés, providencia y santa catalina (coralina)",3226,1736804000.0,Funcionamiento,54.49942185128151,3186830136.9130216
2014,Ambiente y desarrollo sostenible,32.0,"Corporación para el desarrollo sostenible del archipiélago de san andrés, providencia y santa catalina (coralina)",3226,1198000000.0,Inversión,54.49942185128151,2198188456.5108094
2014,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,1909954000.0,Funcionamiento,54.49942185128151,3504539929.2709904
2014,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,611000000.0,Inversión,54.49942185128151,1121112810.4575164
2014,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,1667092000.0,Funcionamiento,54.49942185128151,3058916853.3735547
2014,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,1234000000.0,Inversión,54.49942185128151,2264244203.1171446
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de la orinoquia (corporinoquia),3229,1606497000.0,Funcionamiento,54.49942185128151,2947732187.662142
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de sucre (carsucre),3230,1790613000.0,Funcionamiento,54.49942185128151,3285563294.3891406
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de sucre (carsucre),3230,998000000.0,Inversión,54.49942185128151,1831212086.475616
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del alto magdalena (cam),3231,1694748000.0,Funcionamiento,54.49942185128151,3109662345.822021
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del alto magdalena (cam),3231,1900000000.0,Inversión,54.49942185128151,3486275515.334339
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del centro de antioquia (corantioquia),3232,1819625000.0,Funcionamiento,54.49942185128151,3338796886.626446
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del atlántico (cra),3233,1583807000.0,Funcionamiento,54.49942185128151,2906098718.4816494
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de santander (cas),3234,1546056000.0,Funcionamiento,54.49942185128151,2836830093.7556562
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de boyacá (corpoboyacá),3235,1719271000.0,Funcionamiento,54.49942185128151,3154659153.4338865
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de boyacá (corpoboyacá),3235,1000000000.0,Inversión,54.49942185128151,1834881850.175968
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de chivor (corpochivor),3236,1705721000.0,Funcionamiento,54.49942185128151,3129796504.364002
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de chivor (corpochivor),3236,380000000.0,Inversión,54.49942185128151,697255103.0668678
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del guavio (corpoguavio),3237,685681000.0,Funcionamiento,54.49942185128151,1258143621.910508
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del guavio (corpoguavio),3237,345000000.0,Inversión,54.49942185128151,633034238.3107089
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del canal del dique (cardique),3238,1777394000.0,Funcionamiento,54.49942185128151,3261307991.211664
2014,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del sur de bolivar (csb),3239,1940650000.0,Funcionamiento,54.49942185128151,3560863462.543992
2014,"Ministerio de las culturas, las artes y los saberes ancestrales",33.0,"Ministerio de las culturas, las artes y los saberes",3301,180640036369.0,Funcionamiento,54.49942185128151,331453124148.60486
2014,"Ministerio de las culturas, las artes y los saberes ancestrales",33.0,"Ministerio de las culturas, las artes y los saberes",3301,173811630000.0,Inversión,54.49942185128151,318923805236.5008
2014,"Ministerio de las culturas, las artes y los saberes ancestrales",33.0,Archivo general de la nación,3304,9658446008.0,Funcionamiento,54.49942185128151,17722107280.98373
2014,"Ministerio de las culturas, las artes y los saberes ancestrales",33.0,Archivo general de la nación,3304,9655410574.0,Inversión,54.49942185128151,17716537618.229725
2014,"Ministerio de las culturas, las artes y los saberes ancestrales",33.0,Instituto colombiano de antropología e historia,3305,5119333390.0,Funcionamiento,54.49942185128151,9393371922.31081
2014,"Ministerio de las culturas, las artes y los saberes ancestrales",33.0,Instituto colombiano de antropología e historia,3305,4607003439.0,Inversión,54.49942185128151,8453306993.919367
2014,"Ministerio de las culturas, las artes y los saberes ancestrales",33.0,Instituto caro y cuervo,3307,5668263051.0,Funcionamiento,54.49942185128151,10400592994.302958
2014,"Ministerio de las culturas, las artes y los saberes ancestrales",33.0,Instituto caro y cuervo,3307,3609815396.0,Inversión,54.49942185128151,6623584752.606174
2014,Organismos de control,25.0,Auditoría general de la república,3401,26323000000.0,Funcionamiento,54.49942185128151,48299594942.182
2014,Organismos de control,25.0,Auditoría general de la república,3401,5800000000.0,Inversión,54.49942185128151,10642314731.020615
2014,"Comercio, industria y turismo",35.0,"Ministerio de comercio, industria y turismo",3501,360751469281.0,Funcionamiento,54.49942185128151,661936323408.0201
2014,"Comercio, industria y turismo",35.0,"Ministerio de comercio, industria y turismo",3501,210830410000.0,Inversión,54.49942185128151,386848892774.1579
2014,"Comercio, industria y turismo",35.0,Superintendencia de sociedades,3502,105854000000.0,Funcionamiento,54.49942185128151,194229583368.52692
2014,"Comercio, industria y turismo",35.0,Superintendencia de sociedades,3502,10511000000.0,Inversión,54.49942185128151,19286443127.1996
2014,"Comercio, industria y turismo",35.0,Superintendencia de industria y comercio,3503,60900800000.0,Funcionamiento,54.49942185128151,111745772581.19658
2014,"Comercio, industria y turismo",35.0,Superintendencia de industria y comercio,3503,57500000000.0,Inversión,54.49942185128151,105505706385.11815
2014,"Comercio, industria y turismo",35.0,Unidad administrativa especial junta central contadores,3504,6469500000.0,Funcionamiento,54.49942185128151,11870768129.713425
2014,"Comercio, industria y turismo",35.0,Unidad administrativa especial junta central contadores,3504,14000000000.0,Inversión,54.49942185128151,25688345902.46355
2014,"Comercio, industria y turismo",35.0,Instituto nacional de metrología - inm,3505,11197500000.0,Funcionamiento,54.49942185128151,20546089517.3454
2014,"Comercio, industria y turismo",35.0,Instituto nacional de metrología - inm,3505,10000000000.0,Inversión,54.49942185128151,18348818501.759678
2014,Trabajo,36.0,Ministerio del trabajo,3601,20374282878167.0,Funcionamiento,54.49942185128151,37384401863499.61
2014,Trabajo,36.0,Ministerio del trabajo,3601,1351515051700.0,Inversión,54.49942185128151,2479870438603.965
2014,Trabajo,36.0,Servicio nacional de aprendizaje (sena),3602,71057322500.0,Funcionamiento,54.49942185128151,130381791377.35043
2014,Trabajo,36.0,Servicio nacional de aprendizaje (sena),3602,168700000.0,Deuda,54.49942185128151,309544568.12468576
2014,Trabajo,36.0,Servicio nacional de aprendizaje (sena),3602,2625250640000.0,Inversión,54.49942185128151,4817024751498.844
2014,Trabajo,36.0,Unidad administrativa especial de organizaciones solidarias,3612,7813087000.0,Funcionamiento,54.49942185128151,14336091530.145802
2014,Trabajo,36.0,Unidad administrativa especial de organizaciones solidarias,3612,4536000000.0,Inversión,54.49942185128151,8323024072.3981905
2014,Trabajo,36.0,Unidad administrativa especial del servicio público de empleo,3613,9840000000.0,Funcionamiento,54.49942185128151,18055237405.731525
2014,Trabajo,36.0,Unidad administrativa especial del servicio público de empleo,3613,10160000000.0,Inversión,54.49942185128151,18642399597.787834
2014,Interior,37.0,Ministerio del interior,3701,402860900434.0,Funcionamiento,54.49942185128151,739202154351.8943
2014,Interior,37.0,Ministerio del interior,3701,83250202004.0,Inversión,54.49942185128151,152754284680.6226
2014,Interior,37.0,Fondo para la participación y el fortalecimiento de la democracia,3702,7971532917.0,Funcionamiento,54.49942185128151,14626821067.483591
2014,Interior,37.0,Dirección nacional del derecho de autor,3703,3233183830.0,Funcionamiento,54.49942185128151,5932510327.949422
2014,Interior,37.0,Dirección nacional del derecho de autor,3703,831000000.0,Inversión,54.49942185128151,1524786817.4962294
2014,Interior,37.0,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,2518113250.0,Funcionamiento,54.49942185128151,4620440299.112619
2014,Interior,37.0,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,15934000000.0,Inversión,54.49942185128151,29237007400.703873
2014,Interior,37.0,Unidad nacional de protección - unp,3708,383375152284.0,Funcionamiento,54.49942185128151,703448108734.3594
2014,Interior,37.0,Unidad nacional de protección - unp,3708,3000000000.0,Inversión,54.49942185128151,5504645550.527904
2014,Interior,37.0,Dirección nacional de bomberos,3709,4676021612.0,Funcionamiento,54.49942185128151,8579947186.889372
2014,Interior,37.0,Dirección nacional de bomberos,3709,10000000000.0,Inversión,54.49942185128151,18348818501.759678
2014,Empleo público,5.0,Comisión nacional del servicio civil,3801,18540130000.0,Funcionamiento,54.49942185128151,34018948036.90297
2014,Empleo público,5.0,Comisión nacional del servicio civil,3801,37100000000.0,Inversión,54.49942185128151,68074116641.52841
2014,"Ciencia, tecnología e innovación",39.0,"Departamento administrativo de ciencia, tecnología e innovación (colciencias)",3901,22785000000.0,Funcionamiento,54.49942185128151,41807782956.25943
2014,"Ciencia, tecnología e innovación",39.0,"Departamento administrativo de ciencia, tecnología e innovación (colciencias)",3901,353997250000.0,Inversión,54.49942185128151,649543129037.2046
2014,"Vivienda, ciudad y territorio",40.0,"Ministerio de vivienda, ciudad y territorio",4001,1522786341923.0,Funcionamiento,54.49942185128151,2794133020490.368
2014,"Vivienda, ciudad y territorio",40.0,"Ministerio de vivienda, ciudad y territorio",4001,356010000000.0,Inversión,54.49942185128151,653236287481.1464
2014,"Vivienda, ciudad y territorio",40.0,Fondo nacional de vivienda - fonvivienda,4002,2206788000.0,Funcionamiento,54.49942185128151,4049195248.3861237
2014,"Vivienda, ciudad y territorio",40.0,Fondo nacional de vivienda - fonvivienda,4002,1792754060000.0,Inversión,54.49942185128151,3289491886523.2783
2014,Inclusión social y reconciliación,41.0,Departamento administrativo para la prosperidad social,4101,171992000000.0,Funcionamiento,54.49942185128151,315584999175.4651
2014,Inclusión social y reconciliación,41.0,Departamento administrativo para la prosperidad social,4101,2906782847081.0,Inversión,54.49942185128151,5333603088511.753
2014,Inclusión social y reconciliación,41.0,Unidad administrativa especial para la consolidación territorial,4102,35746000000.0,Funcionamiento,54.49942185128151,65589686616.390144
2014,Inclusión social y reconciliación,41.0,Unidad administrativa especial para la consolidación territorial,4102,150000000000.0,Inversión,54.49942185128151,275232277526.3952
2014,Inclusión social y reconciliación,41.0,Agencia nacional para la superación de la pobreza extrema,4103,24374000000.0,Funcionamiento,54.49942185128151,44723410216.18904
2014,Inclusión social y reconciliación,41.0,Agencia nacional para la superación de la pobreza extrema,4103,139041700000.0,Inversión,54.49942185128151,255125091747.61188
2014,Inclusión social y reconciliación,41.0,Unidad de atención y reparación integral a las víctimas,4104,702795000000.0,Funcionamiento,54.49942185128151,1289545789894.4194
2014,Inclusión social y reconciliación,41.0,Unidad de atención y reparación integral a las víctimas,4104,706199232608.0,Inversión,54.49942185128151,1295792154520.6157
2014,Inclusión social y reconciliación,41.0,Centro de memoria histórica,4105,10840000000.0,Funcionamiento,54.49942185128151,19890119255.907494
2014,Inclusión social y reconciliación,41.0,Centro de memoria histórica,4105,30125000000.0,Inversión,54.49942185128151,55275815736.55103
2014,Igualdad y equidad,46.0,Instituto colombiano de bienestar familiar (icbf),4602,320320000000.0,Funcionamiento,54.49942185128151,587749354248.3661
2014,Igualdad y equidad,46.0,Instituto colombiano de bienestar familiar (icbf),4602,4169315000000.0,Inversión,54.49942185128151,7650200421166.416
2014,Inteligencia,42.0,Departamento administrativo dirección nacional de inteligencia,4201,76545000000.0,Funcionamiento,54.49942185128151,140451031221.71945
2014,Inteligencia,42.0,Departamento administrativo dirección nacional de inteligencia,4201,19967000000.0,Inversión,54.49942185128151,36637085902.463554
2014,Deporte y recreación,43.0,"Departamento administrativo del deporte, la recreación, la actividad física y el aprovechamiento del tiempo libre (coldeportes)",4301,24635723772.0,Funcionamiento,54.49942185128151,45203642415.19144
2014,Deporte y recreación,43.0,"Departamento administrativo del deporte, la recreación, la actividad física y el aprovechamiento del tiempo libre (coldeportes)",4301,331684320000.0,Inversión,54.49942185128151,608601538755.9578
2015,Congreso de la república,1.0,Congreso de la república,101,406870410000.0,Funcionamiento,56.49280191145282,720216374889.196
2015,Congreso de la república,1.0,Congreso de la república,101,60000000000.0,Inversión,56.49280191145282,106208221171.33502
2015,Presidencia de la república,2.0,Presidencia de la república,201,151681460000.0,Funcionamiento,56.49280191145282,268496967521.18344
2015,Presidencia de la república,2.0,Presidencia de la república,201,82436812246.0,Inversión,56.49280191145282,145924453128.0498
2015,Presidencia de la república,2.0,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,21332400000.0,Funcionamiento,56.49280191145282,37761270955.256454
2015,Presidencia de la república,2.0,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,24631047744.0,Inversión,56.49280191145282,43600329441.27441
2015,Presidencia de la república,2.0,Unidad nacional para la gestión del riesgo de desastres,211,29769830000.0,Funcionamiento,56.49280191145282,52696678147.88408
2015,Presidencia de la república,2.0,Unidad nacional para la gestión del riesgo de desastres,211,2228029086.0,Inversión,56.49280191145282,3943916765.700924
2015,Presidencia de la república,2.0,Agencia para la reincorporación y la normalización - arn,212,139827820000.0,Funcionamiento,56.49280191145282,247514400541.09372
2015,Presidencia de la república,2.0,Agencia para la reincorporación y la normalización - arn,212,3098000000.0,Inversión,56.49280191145282,5483884486.479932
2015,Planeación,3.0,Departamento administrativo nacional de planeación,301,73088390000.0,Funcionamiento,56.49280191145282,129376464836.27985
2015,Planeación,3.0,Departamento administrativo nacional de planeación,301,532505586981.0,Inversión,56.49280191145282,942607852617.4938
2015,Planeación,3.0,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,8529700000.0,Funcionamiento,56.49280191145282,15098737735.41894
2015,Planeación,3.0,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,15000000000.0,Inversión,56.49280191145282,26552055292.833755
2015,Planeación,3.0,Superintendencia de servicios públicos domiciliarios,324,107538900000.0,Funcionamiento,56.49280191145282,190358587928.70132
2015,Planeación,3.0,Superintendencia de servicios públicos domiciliarios,324,19439000000.0,Inversión,56.49280191145282,34409693522.49303
2015,Planeación,3.0,Fondo nacional de regalías en liquidación,325,1341500000.0,Funcionamiento,56.49280191145282,2374638811.689099
2015,Planeación,3.0,Fondo nacional de regalías en liquidación,325,150000000000.0,Inversión,56.49280191145282,265520552928.33755
2015,Información estadistíca,4.0,Departamento administrativo nacional de estadística (dane),401,79115870000.0,Funcionamiento,56.49280191145282,140045930318.70984
2015,Información estadistíca,4.0,Departamento administrativo nacional de estadística (dane),401,168034584744.0,Inversión,56.49280191145282,297444239015.4032
2015,Información estadistíca,4.0,Fondo rotatorio del dane,402,2932326000.0,Funcionamiento,56.49280191145282,5190618805.907602
2015,Información estadistíca,4.0,Fondo rotatorio del dane,402,7281000000.0,Inversión,56.49280191145282,12888367639.141506
2015,Información estadistíca,4.0,Instituto geográfico agustín codazzi - igac,403,52168846972.0,Funcionamiento,56.49280191145282,92346007290.92845
2015,Información estadistíca,4.0,Instituto geográfico agustín codazzi - igac,403,97793470000.0,Inversión,56.49280191145282,173107841514.5386
2015,Empleo público,5.0,Departamento administrativo de la función pública,501,15838568800.0,Funcionamiento,56.49280191145282,28036436969.130108
2015,Empleo público,5.0,Departamento administrativo de la función pública,501,5513069280.0,Inversión,56.49280191145282,9758888023.71888
2015,Empleo público,5.0,Escuela superior de administración pública (esap),503,68383515000.0,Funcionamiento,56.49280191145282,121048191426.5551
2015,Empleo público,5.0,Escuela superior de administración pública (esap),503,115999600000.0,Inversión,56.49280191145282,205335186209.77325
2015,Relaciones exteriores,11.0,Ministerio de relaciones exteriores,1101,262395320000.0,Funcionamiento,56.49280191145282,464475669681.38715
2015,Relaciones exteriores,11.0,Fondo rotatorio del ministerio de relaciones exteriores,1102,220982141629.0,Funcionamiento,56.49280191145282,391168669550.8019
2015,Relaciones exteriores,11.0,Fondo rotatorio del ministerio de relaciones exteriores,1102,55333600000.0,Inversión,56.49280191145282,97948053783.4364
2015,Relaciones exteriores,11.0,Unidad administrativa especial migración colombia,1104,80814955000.0,Funcionamiento,56.49280191145282,143053543576.52478
2015,Relaciones exteriores,11.0,Unidad administrativa especial migración colombia,1104,20071000000.0,Inversión,56.49280191145282,35528420118.831085
2015,Justicia y el derecho,12.0,Ministerio de justicia y del derecho,1201,74533256382.0,Funcionamiento,56.49280191145282,131934076307.32123
2015,Justicia y el derecho,12.0,Ministerio de justicia y del derecho,1201,12733659122.0,Inversión,56.49280191145282,22540321405.829395
2015,Justicia y el derecho,12.0,Superintendencia de notariado y registro,1204,343131811648.0,Funcionamiento,56.49280191145282,607390322373.861
2015,Justicia y el derecho,12.0,Superintendencia de notariado y registro,1204,458915141732.0,Inversión,56.49280191145282,812342681199.1136
2015,Justicia y el derecho,12.0,Instituto nacional penitenciario y carcelario - inpec,1208,914348277109.0,Funcionamiento,56.49280191145282,1618521734047.03
2015,Justicia y el derecho,12.0,Instituto nacional penitenciario y carcelario - inpec,1208,3000000000.0,Inversión,56.49280191145282,5310411058.5667515
2015,Justicia y el derecho,12.0,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,35534227666.0,Funcionamiento,56.49280191145282,62900451851.71833
2015,Justicia y el derecho,12.0,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,6107000000.0,Inversión,56.49280191145282,10810226778.222383
2015,Justicia y el derecho,12.0,Unidad de servicios penitenciarios y carcelarios - uspec,1211,503660768661.0,Funcionamiento,56.49280191145282,891548571887.8682
2015,Justicia y el derecho,12.0,Unidad de servicios penitenciarios y carcelarios - uspec,1211,275519340878.0,Inversión,56.49280191145282,487706984882.5178
2015,Hacienda,13.0,Ministerio de hacienda y crédito público,1301,17005362819580.0,Funcionamiento,56.49280191145282,30101822257345.832
2015,Hacienda,13.0,Ministerio de hacienda y crédito público,1301,2092581418103.0,Inversión,56.49280191145282,3704155834548.489
2015,Hacienda,13.0,Unidad administrativa especial contaduría general de la nación,1308,11049300000.0,Funcionamiento,56.49280191145282,19558774969.8072
2015,Hacienda,13.0,Unidad administrativa especial contaduría general de la nación,1308,17356000000.0,Inversión,56.49280191145282,30722498110.82818
2015,Hacienda,13.0,Superintendencia de la economía solidaria,1309,13364200000.0,Funcionamiento,56.49280191145282,23656465156.29926
2015,Hacienda,13.0,Superintendencia de la economía solidaria,1309,10845000000.0,Inversión,56.49280191145282,19197135976.718807
2015,Hacienda,13.0,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,986456200000.0,Funcionamiento,56.49280191145282,1746162637757.2449
2015,Hacienda,13.0,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,362379945435.0,Inversión,56.49280191145282,641462156546.9467
2015,Hacienda,13.0,Unidad de información y análisis financiero,1312,7418400000.0,Funcionamiento,56.49280191145282,13131584465.623863
2015,Hacienda,13.0,Superintendencia financiera de colombia,1313,180112000000.0,Funcionamiento,56.49280191145282,318822918860.1916
2015,Hacienda,13.0,Superintendencia financiera de colombia,1313,18692072840.0,Inversión,56.49280191145282,33087530105.690407
2015,Hacienda,13.0,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,156701700000.0,Funcionamiento,56.49280191145282,277383480192.0698
2015,Hacienda,13.0,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,8580000000.0,Inversión,56.49280191145282,15187775627.500908
2015,Hacienda,13.0,Fondo adaptación,1315,25417900000.0,Funcionamiento,56.49280191145282,44993165748.51461
2015,Hacienda,13.0,Fondo adaptación,1315,1500000000000.0,Inversión,56.49280191145282,2655205529283.3755
2015,Servicio de la deuda pública nacional,14.0,Servicio de la deuda pública nacional,1401,47048110655546.0,Deuda,56.49280191145282,83281602369961.23
2015,Defensa y policía,15.0,Ministerio de defensa nacional,1501,11278006374750.0,Funcionamiento,56.49280191145282,19963616590352.906
2015,Defensa y policía,15.0,Ministerio de defensa nacional,1501,1241483480880.0,Inversión,56.49280191145282,2197595868631.032
2015,Defensa y policía,15.0,Caja de retiro de las fuerzas militares,1503,2105901000000.0,Funcionamiento,56.49280191145282,3727733319548.927
2015,Defensa y policía,15.0,Caja de retiro de las fuerzas militares,1503,9354000000.0,Inversión,56.49280191145282,16557861680.61113
2015,Defensa y policía,15.0,Instituto casas fiscales del ejército,1507,25826000000.0,Funcionamiento,56.49280191145282,45715558666.18164
2015,Defensa y policía,15.0,Instituto casas fiscales del ejército,1507,16000000000.0,Inversión,56.49280191145282,28322192312.356007
2015,Defensa y policía,15.0,"Defensa civil colombiana, guillermo león valencia",1508,26482000000.0,Funcionamiento,56.49280191145282,46876768550.988235
2015,Defensa y policía,15.0,"Defensa civil colombiana, guillermo león valencia",1508,3461000000.0,Inversión,56.49280191145282,6126444224.566508
2015,Defensa y policía,15.0,Club militar de oficiales,1510,40261000000.0,Funcionamiento,56.49280191145282,71267486542.98532
2015,Defensa y policía,15.0,Club militar de oficiales,1510,4900000000.0,Inversión,56.49280191145282,8673671395.659027
2015,Defensa y policía,15.0,Caja de sueldos de retiro de la policía nacional,1511,2445811000000.0,Funcionamiento,56.49280191145282,4329420593854.735
2015,Defensa y policía,15.0,Fondo rotatorio de la policía,1512,375101000000.0,Funcionamiento,56.49280191145282,663980166159.8157
2015,Defensa y policía,15.0,Fondo rotatorio de la policía,1512,11500000000.0,Inversión,56.49280191145282,20356575724.50588
2015,Defensa y policía,15.0,Superintendencia de vigilancia y seguridad privada,1516,14473000000.0,Funcionamiento,56.49280191145282,25619193083.54553
2015,Defensa y policía,15.0,Superintendencia de vigilancia y seguridad privada,1516,1200000000.0,Inversión,56.49280191145282,2124164423.4267006
2015,Defensa y policía,15.0,Hospital militar,1519,253943000000.0,Funcionamiento,56.49280191145282,449513905148.5388
2015,Defensa y policía,15.0,Hospital militar,1519,13600000000.0,Inversión,56.49280191145282,24073863465.502605
2015,Defensa y policía,15.0,Agencia logística de las fuerzas militares,1520,959149429120.0,Funcionamiento,56.49280191145282,1697825911738.9448
2015,Defensa y policía,15.0,Agencia logística de las fuerzas militares,1520,41768000000.0,Inversión,56.49280191145282,73935083031.40535
2015,Defensa y policía,15.0,Policía nacional,1601,8031068615250.0,Funcionamiento,56.49280191145282,14216091862177.322
2015,Defensa y policía,15.0,Policía nacional,1601,249418000000.0,Inversión,56.49280191145282,441504035135.2007
